adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Accumulated Depreciation/Amortization,Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2021,AvgPrice_2022,Performance
0001673985-22-000010,1673985,ADVANSIX INC.,US,NJ,PARSIPPANY,2022-02-18 16:40:00.0,10-K,20211231.0,2021.0,FY,221234000.0,,49712000.0,,195931000.0,,218849000.0,1836000.0,,1989000.0,-3125000.0,1263407000.0,-0.58752,0.0014532134142046,0.0017617036710795,,-405.29024,,,True,High Risk,ASIX,34.11103174603175,40.6111952191235,Low Risk
0001674335-22-000028,1674335,"JELD-WEN HOLDING, INC.",US,NC,CHARLOTTE,2022-02-22 08:53:00.0,10-K,20211231.0,2021.0,FY,418774000.0,552041000.0,379289000.0,,,30956000.0,302709000.0,91586000.0,,20200000.0,0.0,510845000.0,,0.1792833442629369,0.9947323261396096,1.3182313133098045,,,,True,High Risk,JELD,27.155634920634917,16.079960159362553,High Risk
0001674910-22-000038,1674910,VALVOLINE INC,US,KY,LEXINGTON,2022-02-09 16:31:00.0,10-Q,20211231.0,2022.0,Q1,246000000.0,,291000000.0,,,,79000000.0,87000000.0,,,2000000.0,3191000000.0,43.5,0.0272641805076778,0.0295415959252971,,1594.5,,,True,High Risk,VVV,30.54761904761905,30.71167330677291,Low Risk
0001677703-22-000015,1677703,CONDUENT INC,US,NJ,FLORHAM PARK,2022-02-23 14:05:00.0,10-K,20211231.0,2021.0,FY,182000000.0,670000000.0,,,,135000000.0,161000000.0,-118000000.0,4140000000.0,20000000.0,2000000.0,4256000000.0,-59.0,-0.0277255639097744,-0.0289641629847815,3.681318681318681,2127.0,-0.0285024154589371,0.9727443609022556,True,High Risk,CNDT,6.46482142857143,4.480756972111554,High Risk
0001679363-22-000010,1679363,"MORPHIC HOLDING, INC.",US,MA,WALTHAM,2022-02-24 08:11:00.0,10-K,20211231.0,2021.0,FY,3845000.0,7314000.0,963000.0,,,,-83461000.0,-95542000.0,,11053000.0,-52552000.0,242382000.0,1.8180468868929824,-0.3941794357666823,-0.4005332506068241,1.90221066319896,-5.612231694321815,,,True,High Risk,,,,
0001679688-22-000008,1679688,"DIGITALBRIDGE GROUP, INC.",US,FL,BOCA RATON,2022-02-28 17:33:00.0,10-K,20211231.0,2021.0,FY,,,,,,489000.0,170868000.0,-1048807000.0,855634000.0,32300000.0,6733371000.0,14197816000.0,-0.155762544496657,-0.0738710094566657,,,1.1085747391611127,-1.2257659232802811,0.0602651844480869,True,High Risk,DBRG,27.152380952380955,21.397848605577693,High Risk
0001679788-22-000031,1679788,"COINBASE GLOBAL, INC.",US,DE,WILMINGTON,2022-02-24 20:57:00.0,10-K,20211231.0,2021.0,FY,39833000.0,,439559000.0,,2034658000.0,45300000.0,3004070000.0,-30387000.0,1141167000.0,51883000.0,963584000.0,5855414000.0,-0.0315353928666312,-0.0051895561953433,-0.0052251013269353,,5.076703224628055,-0.0266280044901403,0.1948909163382811,True,High Risk,COIN,265.800218579235,102.80338645418325,Potential Bankruptcy
0001680247-22-000007,1680247,PROPETRO HOLDING CORP.,US,TX,MIDLAND,2022-02-25 16:59:00.0,10-K,20211231.0,2021.0,FY,152649000.0,84244000.0,20767000.0,,,,455290000.0,-54185000.0,,3500000.0,969305000.0,1023037000.0,-0.0559008774327997,-0.0529648487786854,-0.0622538454114716,0.5518804577822325,0.0554335322731235,,,True,High Risk,PUMP,9.288452380952382,11.121633466135457,Low Risk
0001681622-22-000011,1681622,VAREX IMAGING CORP,US,UT,SALT LAKE CITY,2022-02-08 16:23:00.0,10-Q,20211231.0,2022.0,Q1,58800000.0,127100000.0,61000000.0,,,4200000.0,10800000.0,-6400000.0,,3600000.0,492800000.0,1139000000.0,-0.0129870129870129,-0.0056189640035118,-0.0059248287354193,2.1615646258503403,1.3112824675324677,,,True,High Risk,VREX,25.55734126984127,22.357649402390436,High Risk
0001682852-22-000012,1682852,"MODERNA, INC.",US,MA,CAMBRIDGE,2022-02-25 08:07:00.0,10-K,20211231.0,2021.0,FY,18000000.0,3175000000.0,1472000000.0,,,,13620000000.0,-514000000.0,529000000.0,12000000.0,14145000000.0,24669000000.0,-0.0363379285966772,-0.0208358668774575,-0.0208510810920449,176.38888888888889,0.7440084835630965,-0.9716446124763704,0.0214439174672666,True,High Risk,MRNA,247.67525793650793,156.62288844621514,High Risk
0001683168-22-000636,790273,CONECTISYS CORP,US,WA,CHENEY,2022-02-03 15:29:00.0,10-Q,20211231.0,2022.0,Q1,,,31540.0,,,,0.0,-2562.0,524000.0,,32246441.0,0.0,-7.945062836546831e-05,,,,-1.0,-0.0048893129770992,,True,High Risk,CONC,35.42087301190477,0.1883266932270916,Potential Bankruptcy
0001683168-22-000639,1625285,ARMA SERVICES INC,US,NV,LAS VEGAS,2022-02-03 15:07:00.0,10-K,20211031.0,2021.0,FY,11495.0,,,,,,-4082.0,-6092.0,0.0,,20160.0,0.0,-0.3021825396825396,,0.5299695519791213,,-1.0,,,True,High Risk,,,,
0001683168-22-000708,1553264,AQUA POWER SYSTEMS INC.,US,FL,WINTER PARK,2022-02-07 09:24:00.0,10-Q,20211231.0,2022.0,Q3,,,,,,,0.0,-60527.0,0.0,,-1105397.0,0.0,0.0547558931316079,,,,-1.0,,,True,High Risk,APSI,0.2039127380952381,0.2975859760956175,Low Risk
0001683168-22-000802,722572,FRANKLIN WIRELESS CORP,US,CA,SAN DIEGO,2022-02-09 16:49:00.0,10-Q,20211231.0,2022.0,Q2,3529341.0,2542429.0,785525.0,,,226129.0,37070294.0,-1185597.0,2375.0,184229.0,44686002.0,57788637.0,-0.0265317313462054,-0.0205160921168637,-0.0218505783783114,0.7203693267383344,0.2932156472624246,-499.1987368421053,4.1098044932258914e-05,True,High Risk,FKWL,11.17484126984127,3.510996015936255,Potential Bankruptcy
0001683168-22-000844,38264,"FORWARD INDUSTRIES, INC.",US,NY,HAUPPAUGE,2022-02-10 16:06:00.0,10-Q,20211231.0,2022.0,Q1,307508.0,8788041.0,,,19953276.0,54000.0,-511203.0,180024.0,11614000000.0,,-12571645.0,19856000.0,-0.0143198443799518,0.009066478646253,0.0092090990957256,28.57825162272201,-2.5794273541768,1.5500602720854143e-05,584.911361804996,True,High Risk,FORD,26.20468253968254,14.978605577689244,High Risk
0001683168-22-000856,1114925,LANTRONIX INC,US,CA,IRVINE,2022-02-11 07:33:00.0,10-Q,20211231.0,2022.0,Q2,9122000.0,23865000.0,,,,2633000.0,-5405000.0,-1761000.0,61386000.0,,3000.0,134478000.0,-587.0,-0.0130950787489403,-0.0140479913207185,2.6162025871519403,44825.0,-0.0286873228423419,0.456476152233079,True,High Risk,LTRX,5.761111111111112,5.912450199203187,Low Risk
0001683168-22-000858,1829966,"ESPORTS TECHNOLOGIES, INC.",US,NV,LAS VEGAS,2022-02-11 08:31:00.0,10-Q,20211231.0,2022.0,Q1,,21636.0,,,,156396.0,-812883.0,-2750731.0,7139927.0,,-16649550.0,14062491.0,0.1652135342997258,-0.195607662966682,,,-1.844616881537339,-0.3852603815137045,0.5077284671684412,True,High Risk,,,,
0001683168-22-000877,1367083,"SONOMA PHARMACEUTICALS, INC.",US,GA,WOODSTOCK,2022-02-11 16:47:00.0,10-Q,20211231.0,2022.0,Q3,1769000.0,2854000.0,,,189217000.0,,-2853000.0,-944000.0,,,2000.0,19347000.0,-472.0,-0.0487930945366206,-0.0537034930026169,1.6133408705483323,9672.5,,,True,High Risk,SNOA,136.82146825396825,57.55725099601593,Potential Bankruptcy
0001683168-22-000977,725394,DALRADA FINANCIAL CORP,US,CA,ESCONDIDO,2022-02-14 15:56:00.0,10-Q,20211231.0,2022.0,Q2,910339.0,265812.0,1341723.0,,,,-4728921.0,-5651018.0,10049617.0,1105587.0,-13368997.0,11439864.0,0.4226957340180419,-0.4939759773367935,-0.5366830887433194,0.291992323738739,-1.855700992378112,-0.56231177765282,0.8784734678664012,True,High Risk,DFCO,0.4169197177419355,0.34132435458167326,High Risk
0001683168-22-000981,867840,"PRECISION OPTICS CORPORATION, INC.",US,MA,GARDNER,2022-02-14 16:06:00.0,10-Q,20211231.0,2022.0,Q2,1252751.0,1878755.0,,,,,-217440.0,793.0,2785450.0,19435.0,4034397.0,16888747.0,0.0001965597337098,4.69543418466746e-05,5.071630870204879e-05,1.4997034526414268,3.1861886671044024,0.0002846936760667,0.1649293461498357,True,High Risk,POCI,5.4782142857142855,5.970560557768925,Low Risk
0001683168-22-000984,1830072,IPOWER INC.,US,CA,DUARTE,2022-02-14 16:11:00.0,10-Q,20211231.0,2022.0,Q2,3940963.0,7896347.0,,,,,-12243043.0,761996.0,34492428.0,,3692512.0,46405433.0,0.2063624979417805,0.0164204049125023,0.0179443190978246,2.003659257902193,11.567442705670286,0.0220916892252409,0.7432842615648043,True,High Risk,IPW,4.572852147239264,1.1682245099601594,Potential Bankruptcy
0001683168-22-000986,1377167,"FINANCIAL GRAVITY COMPANIES, INC.",US,TX,BEE CAVE,2022-02-14 16:13:00.0,10-Q,20211231.0,2022.0,Q1,,,1137080.0,,,16544.0,-44392.0,273533.0,338922.0,60170.0,7477914.0,4351897.0,0.0365787838694052,0.0628537394152481,,,-0.4180332911023047,0.8070677028932911,0.0778791409815076,True,High Risk,FGCO,0.2297402173913043,0.1102576923076923,Potential Bankruptcy
0001683168-22-000996,725929,"B2DIGITAL, INC.",US,FL,TAMPA,2022-02-14 16:29:00.0,10-Q,20211231.0,2022.0,Q3,,,,,,49346.0,-4561880.0,-1269353.0,,,400.0,3147361.0,-3173.3825,-0.4033070880652076,,,7867.4025,,,True,High Risk,,,,
0001683168-22-001002,882291,AETHLON MEDICAL INC,US,CA,SAN DIEGO,2022-02-14 17:16:00.0,10-Q,20211231.0,2022.0,Q3,234118.0,149082.0,,,,,-6668079.0,-6635187.0,0.0,,20700441.0,21916266.0,-0.320533606023176,-0.3027517096206078,-0.3060207411184538,0.6367814520882632,0.0587342559513587,,0.0,True,High Risk,AEMD,30.915476190476195,10.46215139442231,Potential Bankruptcy
0001683168-22-001025,1469115,UAN POWER CORP,US,GA,ATLANTA,2022-02-15 15:20:00.0,10-Q,20211231.0,2022.0,Q2,,,8000.0,,,,-40145.0,0.0,,,-55973.0,12182.0,-0.0,0.0,,,-1.2176406481696531,,,True,High Risk,,,,
0001683168-22-001031,1420520,ATOMERA INC,US,CA,LOS GATOS,2022-02-15 16:07:00.0,10-K,20211231.0,2021.0,FY,338000.0,,203000.0,,194212000.0,,-12067000.0,-14878000.0,,,23000.0,39395000.0,-646.8695652173913,-0.3776621398654651,-0.3809304350052487,,1711.8260869565215,,,True,High Risk,ATOM,23.692301587301593,11.490398406374501,Potential Bankruptcy
0001683168-22-001056,725929,"B2DIGITAL, INC.",US,FL,TAMPA,2022-02-16 11:30:00.0,10-Q/A,20211231.0,2022.0,Q3,,,,,,78569.0,-4561880.0,-1061347.0,,,20.0,3147361.0,-53067.35,-0.3372180693603308,,,157367.05,,,True,High Risk,,,,
0001683168-22-001112,1554818,AUDDIA INC.,US,CO,BOULDER,2022-02-17 16:31:00.0,10-K,20211231.0,2021.0,FY,1111621.0,128.0,75000.0,,,,-1992381.0,-13478069.0,85800.0,2374390.0,-9228877.0,9634133.0,1.4604235163173158,-1.3989913778437562,-1.5814667084070988,0.0001151471589687,-2.0439117348730518,-157.08705128205128,0.0089058351177007,True,High Risk,AUUD,1221.5605405405406,589.93,Potential Bankruptcy
0001683168-22-001115,1614556,STAR ALLIANCE INTERNATIONAL CORP.,US,CA,WESTLAKE VILLAGE,2022-02-17 16:35:00.0,10-Q,20211231.0,2022.0,Q2,23747.0,,20852.0,,,,-40046.0,-88444.0,,,2382859.0,514321.0,-0.0371167576428147,-0.1719626458962398,-0.1802867661147961,,-0.7841580219391915,,,True,High Risk,,,,
0001683168-22-001139,1443089,"WEARABLE HEALTH SOLUTIONS, INC.",CA,ON,TORONTO,2022-02-18 12:14:00.0,10-Q,20210930.0,2022.0,Q1,331876.0,0.0,28225.0,,,,-1000872.0,-1949592.0,233412.0,,650000.0,1863546.0,-2.999372307692308,-1.046173263230422,-1.2728538131581868,0.0,1.8669938461538464,-8.352578273610611,0.1252515365867008,True,High Risk,,,,
0001683168-22-001158,811222,CARDIFF LEXINGTON CORP,US,NV,LAS VEGAS,2022-02-18 16:07:00.0,10-K/A,20201231.0,2020.0,FY,119653.0,99540.0,,,,,,-7179907.0,0.0,,112763.0,4915805.0,-63.67254329877708,-1.4605760399364909,-1.497014064608461,0.8319055936750437,42.59413105362575,,0.0,True,High Risk,CDIX,4517.991623263889,1155.6526780882873,Potential Bankruptcy
0001683168-22-001160,811222,CARDIFF LEXINGTON CORP,US,NV,LAS VEGAS,2022-02-18 16:09:00.0,10-Q/A,20210331.0,2021.0,Q1,189207.0,16377.0,,,,,-208951.0,-1769039.0,960726.0,,-730689182.0,5161138.0,0.0024210554139557,-0.3427614219964667,-0.3558052193403327,0.0865559942285433,-1.0070633836207528,-1.8413564325312315,0.186146156138433,True,High Risk,CDIX,4517.991623263889,1155.6526780882873,Potential Bankruptcy
0001683168-22-001173,1300781,"DH ENCHANTMENT, INC.",US,NV,LAS VEGAS,2022-02-22 07:52:00.0,10-Q,20211231.0,2022.0,Q3,,780.0,,,,,8956.0,-256718.0,29635.0,,-3.0,74360.0,85572.66666666667,-3.452366863905325,,,-24787.666666666668,-8.66266239244137,0.3985341581495427,True,High Risk,ENMI,0.16064075396825397,0.013981075697211154,Potential Bankruptcy
0001683168-22-001200,1376793,"CAVITATION TECHNOLOGIES, INC.",US,CA,"CHATSWORTH,",2022-02-22 16:49:00.0,10-Q,20211231.0,2022.0,Q2,,6000.0,,,,,131000.0,-130000.0,276000.0,,-490000.0,1831000.0,0.2653061224489796,-0.070999453850355,,,-4.736734693877551,-0.4710144927536231,0.1507373020207537,True,High Risk,CVAT,0.06955053571428572,0.04841960956175299,High Risk
0001685040-22-000006,1685040,"BRIGHTHOUSE FINANCIAL, INC.",US,NC,CHARLOTTE,2022-02-24 17:13:00.0,10-K,20211231.0,2021.0,FY,,,,,,,1361000000.0,-108000000.0,8503000000.0,9000000.0,3240000000.0,504000000000.0,-0.0333333333333333,-0.0002142857142857,,,154.55555555555554,-0.0127013995060566,0.0168710317460317,True,High Risk,BHF,46.132380952380956,49.832151394422304,Low Risk
0001687229-22-000002,1687229,INVITATION HOMES INC.,US,TX,DALLAS,2022-02-22 13:26:00.0,10-K,20211231.0,2021.0,FY,,,,,,,662130000.0,261425000.0,1764685000.0,3075000.0,8504825000.0,18537846000.0,0.0307384337714179,0.0141022317263828,,,1.1796857666089544,0.1481425863539385,0.0951936379231977,True,High Risk,INVH,36.766269841269846,36.93705179282869,Low Risk
0001688476-22-000061,1688476,NEXTIER OILFIELD SOLUTIONS INC.,US,TX,HOUSTON,2022-02-23 11:30:00.0,10-K,20211231.0,2021.0,FY,190963000.0,,213923000.0,,989995000.0,12600000.0,-50787000.0,2741000.0,,14700000.0,2124000.0,0.0,1.2904896421845575,,-0.0143535658740174,,-1.0,,,True,High Risk,,,,
0001688568-22-000006,1688568,DXC TECHNOLOGY CO,US,VA,ASHBURN,2022-02-02 20:33:00.0,10-Q,20211231.0,2022.0,Q3,759000000.0,,3111000000.0,,,56000000.0,1230000000.0,188000000.0,12257000000.0,6000000.0,4973000000.0,22038000000.0,0.0378041423687914,0.0085307196660314,0.0088350016448141,,3.4315302634224816,0.0153381741045932,0.5561756965241855,True,High Risk,DXC,33.450674603174605,29.825617529880475,High Risk
0001688852-22-000007,1688852,SAFEHOLD INC.,US,NY,NEW YORK,2022-02-15 17:05:00.0,10-K,20211231.0,2021.0,FY,,,,,,8000.0,-1963000.0,73123000.0,155427000.0,1200000.0,1682278000.0,68600000.0,0.0434666565216926,1.065932944606414,,,-0.9592219597474376,0.4704652344830692,2.2656997084548105,True,High Risk,,,,
0001689548-22-000014,1689548,"PRAXIS PRECISION MEDICINES, INC.",US,MA,BOSTON,2022-02-28 06:18:00.0,10-K,20211231.0,2021.0,FY,10780000.0,,10869000.0,,,,-52623000.0,-167061000.0,,9350000.0,265515000.0,303177000.0,-0.6291960906163494,-0.5510345441771638,-0.5713499112507995,,0.1418450934975425,,,True,High Risk,PRAX,405.0208333333333,97.63625498007967,Potential Bankruptcy
0001689657-22-000006,1689657,"BERKELEY LIGHTS, INC.",US,CA,EMERYVILLE,2022-02-28 16:28:00.0,10-K,20211231.0,2021.0,FY,,25942000.0,,,,,-10533000.0,-71724000.0,,1672000.0,224769000.0,299658000.0,-0.3191009436354657,-0.2393528622629798,,,0.3331820669220399,,,True,High Risk,,,,
0001689813-22-000014,1689813,BIOHAVEN PHARMACEUTICAL HOLDING CO LTD.,US,CT,NEW HAVEN,2022-02-25 16:39:00.0,10-K,20211231.0,2021.0,FY,51683000.0,308269000.0,420019000.0,,,,-377331000.0,-846586000.0,,2696000.0,-125000.0,1077212000.0,6772.688,-0.7859047244182203,-0.8255115164953892,5.96461118743107,-8618.696,,,True,High Risk,,,,
0001689923-22-000023,1689923,"ALTERYX, INC.",US,CA,IRVINE,2022-02-15 16:46:00.0,10-K,20211231.0,2021.0,FY,5340000.0,136985000.0,53917000.0,,,4742000.0,34192000.0,-179681000.0,,11878000.0,412191000.0,1599688000.0,-0.4359168443755443,-0.1123225278929391,-0.1126987332752949,25.65262172284644,2.880938691043715,,,True,High Risk,,,,
0001690820-22-000080,1690820,CARVANA CO.,US,AZ,TEMPE,2022-02-24 16:45:00.0,10-K,20211231.0,2021.0,FY,67000000.0,79000000.0,,,,2000000.0,-757000000.0,-171000000.0,,39000000.0,306000000.0,7015000000.0,-0.5588235294117647,-0.0243763364219529,-0.0246113989637305,1.1791044776119404,21.924836601307188,,,True,High Risk,CVNA,289.0207142857143,59.97617529880478,Potential Bankruptcy
0001691303-22-000006,1691303,"WARRIOR MET COAL, INC.",US,AL,BROOKWOOD,2022-02-22 16:51:00.0,10-K,20211231.0,2021.0,FY,59110000.0,83298000.0,54847000.0,,,,532814000.0,301699000.0,,9300000.0,725241000.0,1464211000.0,0.4159982681618938,0.2060488549806004,0.2147169491730487,1.4092031805109118,1.0189302590449243,,,True,High Risk,HCC,20.71380952380952,33.169960159362546,Low Risk
0001692063-22-000050,1692063,"SCHNEIDER NATIONAL, INC.",US,WI,GREEN BAY,2022-02-18 10:00:00.0,10-K,20211231.0,2021.0,FY,,537700000.0,,,,,566100000.0,0.0,223000000.0,-13300000.0,2236400000.0,3937300000.0,0.0,0.0,,,0.7605526739402612,0.0,0.0566377974754273,True,High Risk,SNDR,23.694801587301587,23.9203187250996,Low Risk
0001692819-22-000005,1692819,VISTRA CORP.,US,TX,IRVING,2022-02-25 07:47:00.0,10-K,20211231.0,2021.0,FY,114000000.0,8000000.0,,,9786000000.0,,-86000000.0,-1274000000.0,60000000.0,47000000.0,8291000000.0,8925000000.0,-0.1536605958268001,-0.1427450980392156,-0.1445919872886165,0.0701754385964912,0.0764684597756603,-21.23333333333333,0.0067226890756302,True,High Risk,VST,18.913373015873017,23.563266932270917,Low Risk
0001693317-22-000002,1693317,"CHENIERE CORPUS CHRISTI HOLDINGS, LLC",US,TX,HOUSTON,2022-02-23 21:41:00.0,10-K,20211231.0,2021.0,FY,119000000.0,256000000.0,318000000.0,,,,1424000000.0,63000000.0,1432000000.0,,,13764000000.0,,0.0045771578029642,0.0046170758519604,2.1512605042016806,,0.0439944134078212,0.1040395233943621,True,High Risk,,,,
0001694028-22-000006,1694028,LIBERTY OILFIELD SERVICES INC.,US,CO,DENVER,2022-02-22 06:34:00.0,10-K,20211231.0,2021.0,FY,193338000.0,298531000.0,118383000.0,,,,135467000.0,-179244000.0,1990346000.0,17100000.0,1213242000.0,1889942000.0,-0.147739692493336,-0.0948410057028205,-0.1056486958653875,1.5440885909650457,0.5577617655834533,-0.0900567037088024,1.053125439828312,True,High Risk,LBRT,12.04547619047619,14.471673306772908,Low Risk
0001694426-22-000048,1694426,"DELEK US HOLDINGS, INC.",US,TN,BRENTWOOD,2022-02-25 14:29:00.0,10-K,20211231.0,2021.0,FY,1695300000.0,15400000.0,,,1185100000.0,5700000.0,-282900000.0,-203500000.0,,23500000.0,,956500000.0,,-0.2127548353371667,0.2754466702761234,0.0090839379460862,,,,True,High Risk,DK,19.74765873015873,25.289920318725102,Low Risk
0001697500-22-000011,1697500,"SOLARIS OILFIELD INFRASTRUCTURE, INC.",US,TX,HOUSTON,2022-02-24 16:03:00.0,10-K,20211231.0,2021.0,FY,9927000.0,18243000.0,11986000.0,,,779000.0,43853000.0,52007000.0,,0.0,203149000.0,406223000.0,0.2560042136559864,0.1280257395568444,0.1312327149403476,1.8377153218495013,0.9996308128516508,,,True,High Risk,SEI,9.349603174603175,10.583386454183268,Low Risk
0001698990-22-000007,1698990,MAGNOLIA OIL & GAS CORP,US,TX,HOUSTON,2022-02-17 16:02:00.0,10-K,20211231.0,2021.0,FY,62626000.0,149769000.0,,,,9346000.0,788477000.0,50196000.0,775770000.0,11700000.0,,1746742000.0,,0.0287369285217851,0.0298055478363723,2.3914827707342,,0.0647047449630689,0.4441239748056668,True,High Risk,MGY,14.613253968253968,23.36215139442231,Low Risk
0001699136-22-000011,1699136,"CACTUS, INC.",US,TX,HOUSTON,2022-02-28 15:43:00.0,10-K,20211231.0,2021.0,FY,20163000.0,44068000.0,28240000.0,,,,209632000.0,34446000.0,,8600000.0,352970000.0,815594000.0,0.0975890302291979,0.0422342489032533,0.0433048246799533,2.1855874621832068,1.3106609626880472,,,True,High Risk,WHD,35.36170634920635,47.47569721115538,Low Risk
0001701605-22-000050,1701605,BAKER HUGHES CO,US,TX,HOUSTON,2022-02-11 16:43:00.0,10-K,20211231.0,2021.0,FY,3745000000.0,,,,24613000000.0,253000000.0,2374000000.0,128000000.0,,,14830000000.0,7692000000.0,0.0086311530681051,0.016640665626625,0.0324296934380542,,-0.4813216453135536,,,True,High Risk,BKR,23.208968253968255,29.158685258964148,Low Risk
0001703644-22-000056,1703644,GRANITE POINT MORTGAGE TRUST INC.,US,NY,NEW YORK,2022-02-25 08:07:00.0,10-K,20211231.0,2021.0,FY,,,,,,,60301000.0,70214000.0,,4800000.0,933846000.0,15914000.0,0.0751879860276748,4.4120899836621845,,,-0.9829586462864328,,,True,High Risk,GPMT,12.80952380952381,9.399003984063745,High Risk
0001704720-22-000020,1704720,"CANNAE HOLDINGS, INC.",US,NV,LAS VEGAS,2022-02-25 17:08:00.0,10-K,20211231.0,2021.0,FY,22700000.0,,,,,4900000.0,-84200000.0,77300000.0,1416300000.0,4200000.0,-7200000.0,6593100000.0,-10.73611111111111,0.0117243785169343,0.0117648849385121,,-916.7083333333334,0.0545788321683259,0.2148154889202348,True,High Risk,CNNE,35.69976190476191,23.11195219123506,High Risk
0001705696-22-000046,1705696,VICI PROPERTIES INC.,US,NY,NEW YORK,2022-02-23 16:26:00.0,10-K,20211231.0,2021.0,FY,,,,,,,682159000.0,891674000.0,1201782000.0,7388000.0,12108268000.0,17499533000.0,0.0736417462844396,0.0509541597481487,,,0.4452548456971715,0.7419598562800908,0.0686750897866817,True,High Risk,VICI,29.42345238095238,30.692430278884466,Low Risk
0001706946-22-000035,1706946,"VIRGIN GALACTIC HOLDINGS, INC",US,NM,LAS CRUCES,2022-02-25 21:21:00.0,10-K,20211231.0,2021.0,FY,9237000.0,,28787000.0,,,,-233159000.0,-125857000.0,,0.0,23000.0,803990000.0,-5472.04347826087,-0.1565405042351273,-0.1583598929478718,,34955.086956521736,,,True,High Risk,SPCE,566.7301587301587,138.11553784860558,Potential Bankruptcy
0001710155-22-000010,1710155,"NATIONAL VISION HOLDINGS, INC.",US,GA,DULUTH,2022-02-28 06:56:00.0,10-K,20211231.0,2021.0,FY,64331000.0,1409000.0,110309000.0,,,,165081000.0,36277000.0,,14886000.0,782000.0,5900000.0,46.39002557544757,6.14864406779661,-0.6208519450291797,0.0219023487898524,6.544757033248082,,,True,High Risk,EYE,51.43313492063492,35.845498007968125,High Risk
0001711269-22-000008,1711269,"EVERGY, INC.",US,MO,KANSAS CITY,2022-02-24 17:47:00.0,10-K,20211231.0,2021.0,FY,654000000.0,218900000.0,,,,,822800000.0,255200000.0,2507400000.0,6900000.0,2759200000.0,11081500000.0,0.0924905769788344,0.0230293732797906,0.024473747302805,0.3347094801223241,3.0162003479269357,0.101778734944564,0.2262690069033975,True,High Risk,EVRG,62.19928571428572,64.91629482071713,Low Risk
0001711279-22-000004,1711279,"KRYSTAL BIOTECH, INC.",US,PA,PITTSBURGH,2022-02-28 07:31:00.0,10-K,20211231.0,2021.0,FY,8398000.0,,,,,,-47938000.0,-69570000.0,,3300000.0,202914000.0,626295000.0,-0.3428546083562494,-0.1110818384307714,-0.1125915807974468,,2.0865046275762147,,,True,High Risk,KRYS,64.86464285714285,67.83581673306773,Low Risk
0001712184-22-000059,1712184,LIBERTY LATIN AMERICA LTD.,US,CO,DENVER,2022-02-23 06:26:00.0,10-K,20211231.0,2021.0,FY,398000000.0,536400000.0,,,,182000000.0,5400000.0,-106100000.0,,7000000.0,-103300000.0,15076300000.0,1.027105517909003,-0.0070375357348951,-0.0072283575073407,1.3477386934673368,-146.94675701839304,,,True,High Risk,LILA,12.984404761904761,8.580199203187252,High Risk
0001712356-22-000018,1712356,HYDRO ONE LTD,CA,ON,TORONTO,2022-02-25 15:16:00.0,40-F,20211231.0,2021.0,FY,238000000.0,699000000.0,566000000.0,,,76000000.0,2149000000.0,973000000.0,,1000000.0,10534000000.0,18138000000.0,0.0923675716726789,0.0536442827213584,0.0543575418994413,2.936974789915966,0.7218530472754889,,,True,High Risk,HRNNF,24.138452380952383,26.28533864541833,Low Risk
0001712543-22-000016,1434601,"MARQUIE GROUP, INC.",US,NV,LAS VEGAS,2022-02-03 14:18:00.0,10-Q/A,20211130.0,2021.0,Q2,25094.0,,,,,,-50331.0,-3007134.0,0.0,,-4177026.0,13310.0,0.7199222604791065,-225.9304282494365,255.1878818737271,,-1.003186477651803,,0.0,True,High Risk,TMGI,0.6338293650793652,0.049251754237288135,Potential Bankruptcy
0001714899-22-000058,1714899,DENALI THERAPEUTICS INC.,US,CA,SOUTH SAN FRANCISCO,2022-02-28 16:20:00.0,10-K,20211231.0,2021.0,FY,1071000.0,,,,,,-151576000.0,-290581000.0,307437000.0,85247000.0,350000.0,1604280000.0,-830.2314285714285,-0.1811286059790061,-0.1812496062584479,,4582.657142857143,-0.94517250688759,0.1916355000373999,True,High Risk,DNLI,58.01607142857143,30.72832669322709,High Risk
0001715768-22-000007,1715768,"TRANSPHORM, INC.",US,CA,GOLETA,2022-02-10 21:53:00.0,10-Q,20211231.0,2022.0,Q3,,,,,,,-7964000.0,-4712000.0,2262000.0,260000.0,-157112000.0,18144000.0,0.0299913437547736,-0.259700176366843,,,-1.115484495137227,-2.0831122900088417,0.1246693121693121,True,High Risk,,,,
0001717307-22-000008,1717307,INDUSTRIAL LOGISTICS PROPERTIES TRUST,US,MA,NEWTON,2022-02-15 16:46:00.0,10-K,20211231.0,2021.0,FY,,,,,1012224000.0,21465000.0,114564000.0,82071000.0,,2329000.0,1038042000.0,1915745000.0,0.0790632748963914,0.0428402527476255,,,0.8455370784611798,,,True,High Risk,ILPT,24.91488095238095,13.040039840637451,High Risk
