adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2024,AvgPrice_2025,Performance
0001558370-25-001612,813762,ICAHN ENTERPRISES L.P.,US,FL,SUNNY ISLES BEACH,2025-02-26 17:28:00.0,10-K,20241231.0,2024.0,FY,,,,,61000000.0,1055000000.0,-183000000.0,14196000000.0,,,20858000000.0,,-0.0087736120433406,,,,-0.0128909551986475,0.6806021670342315,True,High Risk,IEP,15.594841269841272,9.261122448979592,High Risk
0001558370-25-001617,866829,HELIX ENERGY SOLUTIONS GROUP INC,US,TX,HOUSTON,2025-02-26 17:45:00.0,10-K,20241231.0,2024.0,FY,134552000.0,280427000.0,203112000.0,,,51108000.0,-87784000.0,,,1647469000.0,2556036000.0,-0.0532841589128535,-0.0343438042343691,-0.036252149508318,2.084153338486236,0.5514926229264405,,,True,High Risk,HLX,10.495912698412697,7.71877551020408,High Risk
0001558370-25-001644,311337,SUNCOR ENERGY INC,CA,AB,CALGARY,2025-02-26 20:42:00.0,40-F,20241231.0,2024.0,FY,,,,,,,,,,,88539000000.0,,,,,,,,True,High Risk,SU,37.38353174603175,36.96214285714285,High Risk
0001558370-25-001663,1415404,ECHOSTAR CORP,US,CO,ENGLEWOOD,2025-02-27 06:02:00.0,10-K,20241231.0,2024.0,FY,774011000.0,1122139000.0,,8301979000.0,156000000.0,3621190000.0,,,82994000.0,19880177000.0,57108894000.0,,,,1.4497713856779813,1.8726552082509125,,,True,High Risk,SATS,18.861944444444443,25.37887755102041,Low Risk
0001558370-25-001682,1727196,SCHOLAR ROCK HOLDING CORP,US,MA,CAMBRIDGE,2025-02-27 07:21:00.0,10-K,20241231.0,2024.0,FY,3465000.0,,20449000.0,,,-145226000.0,-165789000.0,,27142000.0,260235000.0,311035000.0,-0.6370741829500259,-0.5330236147057406,-0.5390285138342491,,0.1952081772244317,,,True,High Risk,SRRK,17.367023809523808,35.368877551020404,Low Risk
0001558370-25-001691,1679049,"INTERNATIONAL SEAWAYS, INC.",US,NY,NEW YORK,2025-02-27 08:01:00.0,10-K,20241231.0,2024.0,FY,6570000.0,247165000.0,,,842000.0,287801000.0,387891000.0,864665000.0,,-12360000.0,2521819000.0,-31.382766990291262,0.1538139731677808,0.154215745637907,37.62024353120243,-205.0306634304207,0.4486026380158789,0.3428735369191841,True,High Risk,INSW,51.28718253968254,35.79632653061225,High Risk
0001558370-25-001714,315189,DEERE & CO,US,IL,MOLINE,2025-02-27 10:19:00.0,10-Q,20250131.0,2025.0,Q1,,,,,42000000.0,-908000000.0,1751000000.0,12185000000.0,,22075000000.0,101371000000.0,0.0793204983012457,0.0172731846386047,,,3.592117780294451,0.1437012720558063,0.1202020301664184,True,High Risk,DE,393.0136507936508,470.3143877551021,Low Risk
0001558370-25-001716,27673,DEERE JOHN CAPITAL CORP,US,WI,MADISON,2025-02-27 10:25:00.0,10-Q,20250131.0,2025.0,Q1,,,,,,409600000.0,174500000.0,1160500000.0,,5872900000.0,58584300000.0,0.0297127483866573,0.0029786137241547,,,8.975361405779086,0.1503662214562688,0.0198090614721008,True,High Risk,,,,
0001558370-25-001736,1519061,TRINSEO PLC,US,PA,WAYNE,2025-02-27 11:53:00.0,10-K,20241231.0,2024.0,FY,449700000.0,,,504200000.0,93600000.0,43500000.0,-430900000.0,2059900000.0,18600000.0,1013100000.0,3029200000.0,-0.4253282005725002,-0.1422487785553941,-0.1670478774956386,,1.99003059915112,-0.2091849118889266,0.6800145252872045,True,High Risk,TSE,4.168492063492064,4.073673469387756,High Risk
0001558370-25-001743,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,US,FL,MIAMI,2025-02-27 12:21:00.0,10-K,20241231.0,2024.0,FY,174338000.0,280271000.0,,7708957000.0,,210020000.0,-2269909000.0,,113563000.0,2432650000.0,19492990000.0,-0.933101350379216,-0.1164474511093475,-0.1174983119940252,1.6076300060801432,7.01306805335745,,,True,High Risk,NCLH,19.821944444444444,21.47336734693878,Low Risk
0001558370-25-001748,1318742,NCL CORP LTD.,US,FL,MIAMI,2025-02-27 12:36:00.0,10-K,20241231.0,2024.0,FY,174338000.0,280271000.0,,8674426000.0,,199843000.0,-1970431000.0,,113563000.0,2288649000.0,19487048000.0,-0.8609581460503555,-0.1011149046279354,-0.1020276802168105,1.6076300060801432,7.514651219999222,,,True,High Risk,,,,
0001558370-25-001773,1708055,RIBBON COMMUNICATIONS INC.,US,TX,PLANO,2025-02-27 14:32:00.0,10-K,20241231.0,2024.0,FY,85164000.0,268421000.0,91687000.0,1958909000.0,61188000.0,-26364000.0,-98083000.0,,18707000.0,527166000.0,1144153000.0,-0.1860571432907281,-0.0857254230858984,-0.0926194700794814,3.151812972617538,1.1703846606192356,,,True,High Risk,RBBN,3.2796428571428566,3.9299999999999997,Low Risk
0001558370-25-001782,315709,INTERNATIONAL BANCSHARES CORP,US,TX,LAREDO,2025-02-27 14:55:00.0,10-K,20241231.0,2024.0,FY,,,,,,387941000.0,300232000.0,,546000.0,2308481000.0,15066189000.0,0.1300560844988544,0.0199275344282485,,,5.526451376467903,,,True,High Risk,IBOC,59.3704365079365,63.35857142857143,Low Risk
0001558370-25-001788,1611983,LIBERTY BROADBAND CORP,US,CO,ENGLEWOOD,2025-02-27 15:25:00.0,10-K,20241231.0,2024.0,FY,,,,,67000000.0,-56000000.0,1257000000.0,54022000000.0,37000000.0,9003000000.0,15641000000.0,0.1396201266244585,0.08036570551755,,,0.7373097856270132,0.0232682981007737,3.453871235854485,True,High Risk,LBRDA,65.37892857142856,82.17969387755102,Low Risk
0001558370-25-001798,82020,UNITED STATES LIME & MINERALS INC,US,TX,DALLAS,2025-02-27 16:02:00.0,10-K,20241231.0,2024.0,FY,7404000.0,38052000.0,8505000.0,35539000.0,,64363000.0,45429000.0,,2636000.0,278206000.0,440602000.0,0.1632926680229758,0.1031066586170739,0.1048689052119354,5.139384116693679,0.5837257284170723,,,True,High Risk,USLM,81.71813492063492,100.67234693877549,Low Risk
0001558370-25-001800,1657788,"KIMBELL ROYALTY PARTNERS, LP",US,TX,FORT WORTH,2025-02-27 16:02:00.0,10-K,20241231.0,2024.0,FY,6594736.0,,,,,166636493.0,,248059185.0,,,1337789216.0,,,,,,,0.1854247156676138,True,High Risk,KRP,15.910873015873017,14.164795918367348,High Risk
0001558370-25-001801,1267565,"COLLEGIUM PHARMACEUTICAL, INC",US,MA,STOUGHTON,2025-02-27 16:03:00.0,10-K,20241231.0,2024.0,FY,8692000.0,179525000.0,37571000.0,,214000.0,124230000.0,-25002000.0,,22874000.0,202928000.0,1143308000.0,-0.1232062603484979,-0.0218681230254664,-0.0220356490654106,20.654049700874367,4.634057399668848,,,True,High Risk,COLL,34.598214285714285,29.4965306122449,High Risk
0001558370-25-001804,1845815,PAYONEER GLOBAL INC.,US,NY,NEW YORK,2025-02-27 16:06:00.0,10-K,20241231.0,2024.0,FY,,7980000.0,12358000.0,,11959000.0,83960000.0,-11970000.0,627623000.0,52149000.0,487073000.0,7283119000.0,-0.0245753716588683,-0.0016435266264357,,,13.952828426129145,-0.0190719588032943,0.0861750302308667,True,High Risk,PAYO,6.606984126984126,8.338367346938774,Low Risk
0001558370-25-001805,1086600,ALLIANCE RESOURCE PARTNERS LP,US,OK,TULSA,2025-02-27 16:06:00.0,10-K,20241231.0,2024.0,FY,108269000.0,282622000.0,,,,802349000.0,586200000.0,,9400000.0,,2728021000.0,,0.2148810438042815,0.2237616385062402,2.6103686189029176,,,,True,High Risk,ARLP,23.3827380952381,26.637448979591838,Low Risk
0001558370-25-001806,861884,"RELIANCE, INC.",US,AZ,SCOTTSDALE,2025-02-27 16:07:00.0,10-K,20241231.0,2024.0,FY,410300000.0,1472400000.0,118500000.0,,43800000.0,2118600000.0,,,,7722300000.0,10480300000.0,,,,3.588593711918109,0.3571474819678075,,,True,High Risk,RS,297.0345634920635,286.74785714285713,High Risk
0001558370-25-001813,1120914,PDF SOLUTIONS INC,US,CA,SANTA CLARA,2025-02-27 16:14:00.0,10-K,20241231.0,2024.0,FY,2561000.0,44904000.0,4633000.0,,1270000.0,32298000.0,-3429000.0,,19649000.0,219585000.0,290136000.0,-0.0156158207527836,-0.0118185954173215,-0.0119238459532295,17.53377586880125,0.3212924380080607,,,True,High Risk,PDFS,32.199444444444445,22.189591836734692,High Risk
0001558370-25-001814,1819928,"DOUBLEVERIFY HOLDINGS, INC.",US,NY,NEW YORK,2025-02-27 16:18:00.0,10-K,20241231.0,2024.0,FY,12932000.0,206941000.0,44264000.0,,25100000.0,94862000.0,43268000.0,,42307000.0,799066000.0,1243031000.0,0.054148218044567,0.0348084641493253,0.0351744046617386,16.002242499226725,0.5556049187426321,,,True,High Risk,DV,24.670714285714283,16.472244897959182,High Risk
0001558370-25-001818,1865187,"ARIS WATER SOLUTIONS, INC.",US,TX,HOUSTON,2025-02-27 16:29:00.0,10-K,20241231.0,2024.0,FY,100000.0,46000000.0,,,36735000.0,70213000.0,1700000.0,,12000000.0,323904000.0,1340481000.0,0.0052484686820786,0.0012682014888685,0.0012682961038689,460.0,3.138513263189093,,,True,High Risk,ARIS,15.832579365079367,27.04122448979592,Low Risk
0001558370-25-001819,1557746,"ACLARIS THERAPEUTICS, INC.",US,PA,WAYNE,2025-02-27 16:31:00.0,10-K,20241231.0,2024.0,FY,8878000.0,298000.0,19446000.0,,,-78325000.0,-88481000.0,,20542000.0,197621000.0,197405000.0,-0.4477307573587827,-0.4482206631037714,-0.4693280007638163,0.0335661184951565,-0.0010930012498671,,,True,High Risk,ACRS,1.5257960317460317,1.7999999999999998,Low Risk
0001558370-25-001820,1806837,"VERTEX, INC.",US,PA,KING OF PRUSSIA,2025-02-27 16:32:00.0,10-K,20241231.0,2024.0,FY,23596000.0,76929000.0,44735000.0,,4013000.0,63848000.0,-12304000.0,,19729000.0,252981000.0,759927000.0,-0.0486360635778971,-0.0161910288751419,-0.0167098764006947,3.2602559755890828,2.003889620169104,,,True,High Risk,VERX,36.252182539682536,42.81051020408164,Low Risk
0001558370-25-001823,1013880,"TTEC HOLDINGS, INC.",US,CO,GREENWOOD VILLAGE,2025-02-27 16:37:00.0,10-K,20241231.0,2024.0,FY,96577000.0,38539000.0,32217000.0,,37100000.0,137048000.0,103240000.0,,,,2153962000.0,,0.0479302791785556,0.0501802044828751,0.3990494631226897,,,,True,High Risk,TTEC,8.600198412698411,3.9285714285714284,Potential Bankruptcy
0001558370-25-001826,1888886,STRUCTURE THERAPEUTICS INC.,US,CA,SOUTH SAN FRANCISCO,2025-02-27 16:44:00.0,10-K,20241231.0,2024.0,FY,4742000.0,,,,,-79488000.0,-89620000.0,,8191000.0,-115140000.0,482017000.0,0.7783567830467257,-0.185927052365373,-0.1877743439316955,,-5.186355740837242,,,True,High Risk,GPCR,39.30464285714286,23.58540816326531,High Risk
0001558370-25-001827,1438423,EVERSPIN TECHNOLOGIES INC.,US,AZ,CHANDLER,2025-02-27 16:48:00.0,10-K,20241231.0,2024.0,FY,2916000.0,11554000.0,4336000.0,191569000.0,0.0,13128000.0,9052000.0,,,38664000.0,67303000.0,0.23411959445479,0.1344962334517035,0.1405873856523832,3.9622770919067216,0.7407148768880613,,,True,High Risk,MRAM,6.767261904761905,5.662959183673468,High Risk
0001558370-25-001830,1560385,LIBERTY MEDIA CORP,US,CO,ENGLEWOOD,2025-02-27 16:54:00.0,10-K,20241231.0,2024.0,FY,,,,,360000000.0,,1815000000.0,,28000000.0,16396000000.0,41327000000.0,0.1106977311539399,0.0439180196965664,,,1.5205537936081972,,,True,High Risk,FWONK,75.01630952380951,91.14744897959184,Low Risk
0001558370-25-001834,1425205,"IOVANCE BIOTHERAPEUTICS, INC.",US,CA,SAN CARLOS,2025-02-27 17:16:00.0,10-K,20241231.0,2024.0,FY,33123000.0,151000.0,69406000.0,,9849000.0,-292757000.0,-395893000.0,,1300000.0,621659000.0,780351000.0,-0.6368330547776192,-0.5073268311311192,-0.5298155315378974,0.0045587658122754,0.2552717808316134,,,True,High Risk,IOVA,10.256865079365081,4.257346938775511,Potential Bankruptcy
0001558370-25-001837,1355096,"QVC GROUP, INC.",US,CO,ENGLEWOOD,2025-02-27 17:22:00.0,10-K,20241231.0,2024.0,FY,895000000.0,,983000000.0,,323000000.0,194000000.0,-2594000000.0,,60000000.0,385000000.0,11368000000.0,-6.7376623376623375,-0.2281843771991555,-0.2476845221044591,,28.527272727272727,,,True,High Risk,QVCGA,,11.588313253012048,
0001558370-25-001853,1760542,HOOKIPA PHARMA INC.,US,NY,NEW YORK,2025-02-27 18:46:00.0,10-K,20241231.0,2024.0,FY,12498000.0,511000.0,,,,-19997000.0,-64915000.0,,5043000.0,89592000.0,161337000.0,-0.724562460934012,-0.4023565580121113,-0.4361424089116428,0.0408865418466954,0.8007969461559068,,,True,High Risk,HOOK,5.832420634920635,1.4371142857142856,Potential Bankruptcy
0001558370-25-001855,1113232,AXCELIS TECHNOLOGIES INC,US,MA,BEVERLY,2025-02-27 19:30:00.0,10-K,20241231.0,2024.0,FY,54400000.0,217964000.0,,,,215607000.0,,919998000.0,13400000.0,538959000.0,1281967000.0,,,,4.006691176470588,1.378598372046853,,0.7176456180229288,True,High Risk,ACLS,108.46039682539681,58.88785714285714,High Risk
0001558370-25-001869,1604821,"NATERA, INC.",US,TX,AUSTIN,2025-02-27 21:43:00.0,10-K,20241231.0,2024.0,FY,14998000.0,278289000.0,,3145837000.0,200000.0,-431501000.0,-547799000.0,,152384000.0,653304000.0,1441699000.0,-0.8385055043287658,-0.3799676631529882,-0.3839620214747168,18.555074009867983,1.206781222830413,,,True,High Risk,NTRA,109.75198412698413,156.51438775510206,Low Risk
0001558370-25-001874,1844862,"SOLID POWER, INC.",US,CO,LOUISVILLE,2025-02-28 06:02:00.0,10-K,20241231.0,2024.0,FY,,,,588515000.0,15000.0,-58261000.0,-65549000.0,17410000.0,10370000.0,555372000.0,532792000.0,-0.1180271961856197,-0.1230292496884337,,,-0.0406574332159345,-3.765020103388857,0.0326769170708268,True,High Risk,SLDP,1.5157539682539685,1.29220306122449,High Risk
0001558370-25-001875,3453,"MATSON, INC.",US,HI,HONOLULU,2025-02-28 06:16:00.0,10-K,20241231.0,2024.0,FY,,,,293400000.0,11400000.0,1271900000.0,1063900000.0,1466900000.0,18300000.0,1667400000.0,4294600000.0,0.6380592539282716,0.2477297070739999,,,1.5756267242413338,0.7252709796168791,0.3415684813486704,True,High Risk,MATX,126.7270634920635,125.73418367346939,High Risk
0001558370-25-001884,1476034,METROPOLITAN BANK HOLDING CORP.,US,NY,NEW YORK,2025-02-28 08:01:00.0,10-K,20241231.0,2024.0,FY,,,,,,85891000.0,59425000.0,,1900000.0,556989000.0,7067672000.0,0.1066897191865548,0.0084080019559481,,,11.689069263486353,,,True,High Risk,MCB,48.379444444444445,59.43214285714285,Low Risk
0001558370-25-001886,1022671,STEEL DYNAMICS INC,US,IN,FORT WAYNE,2025-02-28 08:08:00.0,10-K,20241231.0,2024.0,FY,9934000.0,79769000.0,309312000.0,1217610000.0,27837000.0,4460403000.0,3862674000.0,,69200000.0,8866666000.0,14908420000.0,0.4356399575669141,0.2590934518882618,0.2592662100028151,8.029897322327361,0.681400878300818,,,True,High Risk,STLD,128.41876984126986,126.37867346938775,High Risk
0001558370-25-001888,1167419,"RIOT PLATFORMS, INC.",US,CO,CASTLE ROCK,2025-02-28 08:17:00.0,10-K,20241231.0,2024.0,FY,23157000.0,24706000.0,62371000.0,,2100000.0,530000.0,-509553000.0,125100000.0,24555000.0,1348369000.0,2051080000.0,-0.377903229753873,-0.2484315580084638,-0.2512684160098781,1.0668912207971673,0.5211563006862365,-4.073165467625899,0.0609922577373871,True,High Risk,RIOT,10.640634920634922,9.363061224489796,High Risk
0001558370-25-001889,1649904,"RHYTHM PHARMACEUTICALS, INC.",US,MA,BOSTON,2025-02-28 08:19:00.0,10-K,20241231.0,2024.0,FY,4885000.0,14867000.0,48262000.0,,774000.0,-173428000.0,-181119000.0,,19831000.0,284151000.0,332745000.0,-0.6374040562940126,-0.5443177207771717,-0.5524278655523699,3.043398157625384,0.1710147069691819,,,True,High Risk,RYTM,46.77047619047619,57.21408163265305,Low Risk
0001558370-25-001904,1289460,"TEXAS ROADHOUSE, INC.",US,KY,LOUISVILLE,2025-02-28 11:42:00.0,10-K,20241231.0,2024.0,FY,131638000.0,175474000.0,,,3024000.0,511725000.0,,1800000.0,36663000.0,1141662000.0,2793376000.0,,,,1.333004147738495,1.4467627020957166,,0.0006443815655321,True,High Risk,TXRH,164.58246031746035,174.94091836734694,Low Risk
0001558370-25-001921,1129155,MARINE PRODUCTS CORP,US,GA,ATLANTA,2025-02-28 14:42:00.0,10-K,20241231.0,2024.0,FY,6071000.0,2475000.0,16496000.0,,,49348000.0,40347000.0,,,98525000.0,193802000.0,0.4095102765795483,0.2081867060195457,0.2149192195215494,0.4076758359413606,0.9670337477797514,,,True,High Risk,MPX,10.182698412698413,8.642755102040816,High Risk
0001558370-25-001922,742278,RPC INC,US,GA,ATLANTA,2025-02-28 14:43:00.0,10-K,20241231.0,2024.0,FY,85036000.0,324915000.0,,0.0,796000.0,201286000.0,218363000.0,,,641791000.0,1129013000.0,0.3402400469934916,0.1934105276024279,0.209164569717532,3.820911143515688,0.7591599134297614,,,True,High Risk,RES,6.6698015873015875,5.520714285714285,High Risk
0001558370-25-001925,1323468,GLOBAL PARTNERS LP,US,MA,WALTHAM,2025-02-28 15:00:00.0,10-K,20241231.0,2024.0,FY,648717000.0,551764000.0,179887000.0,,8851000.0,479996000.0,362207000.0,19900000.0,2700000.0,,3446011000.0,,0.10510906668609,0.1294847806487269,0.8505465403249799,,18.2013567839196,0.005774792941752,True,High Risk,GLP,45.92218253968254,52.5119387755102,Low Risk
0001558370-25-001926,98677,TOOTSIE ROLL INDUSTRIES INC,US,IL,CHICAGO,2025-02-28 15:01:00.0,10-K,20241231.0,2024.0,FY,15816000.0,58556000.0,61690000.0,737453000.0,,72051000.0,75937000.0,,,8000.0,1084391000.0,9492.125,0.070027324092509,0.0710637999204548,3.702326757713708,135547.875,,,True,High Risk,TR,29.989047619047618,31.264795918367344,High Risk
0001558370-25-001937,1746109,BANK FIRST CORP,US,WI,MANITOWOC,2025-02-28 16:05:00.0,10-K,20241231.0,2024.0,FY,,,,,2318000.0,40008000.0,45214000.0,,1700000.0,322653000.0,4221842000.0,0.140131968399488,0.0107095433699318,,,12.084775284903596,,,True,High Risk,BFC,88.27559523809524,104.28785714285712,Low Risk
0001558370-25-001938,1533615,GLOBAL MEDICAL REIT INC.,US,MD,BETHESDA,2025-02-28 16:06:00.0,10-K,20241231.0,2024.0,FY,,,,,11685000.0,76541000.0,,137283000.0,,583584000.0,1267700000.0,,,,,1.1722665460327906,,0.108292971523231,True,High Risk,GMRE,9.1375,7.899489795918367,High Risk
0001558370-25-001939,1669779,"CAMPING WORLD HOLDINGS, INC.",US,IL,LINCOLNSHIRE,2025-02-28 16:06:00.0,10-K,20241231.0,2024.0,FY,133516000.0,128070000.0,149096000.0,131665000.0,13500000.0,189783000.0,123748000.0,,33847000.0,168352000.0,4889452000.0,0.7350551226002661,0.025309175752211,0.0260196941254045,0.9592108810929028,28.04302889184566,,,True,High Risk,CWH,22.76623015873016,18.008979591836734,High Risk
0001558370-25-001940,75252,OWENS & MINOR INC/VA/,US,VA,GLEN ALLEN,2025-02-28 16:06:00.0,10-K,20241231.0,2024.0,FY,1171882000.0,,,434185000.0,78847000.0,325006000.0,22389000.0,,,938501000.0,5093322000.0,0.023856128016912,0.0043957558544305,0.0057093822677383,,4.427082123513987,,,True,High Risk,OMI,17.72781746031746,9.285714285714285,High Risk
0001558370-25-001941,1629019,MERCHANTS BANCORP,US,IN,CARMEL,2025-02-28 16:06:00.0,10-K,20241231.0,2024.0,FY,,,,,,975774000.0,219721000.0,42298000.0,1870000.0,50221000.0,12615227000.0,4.37508213695466,0.0174171261444601,,,250.19426136476773,5.194595489148423,0.0033529321351094,True,High Risk,MBIN,41.91896825396826,36.73428571428572,High Risk
0001558370-25-001943,36377,"FIRST HAWAIIAN, INC.",US,HI,HONOLULU,2025-02-28 16:10:00.0,10-K,20241231.0,2024.0,FY,,,,2548250000.0,,430614000.0,265685000.0,793074000.0,10300000.0,2656912000.0,24577223000.0,0.099997666463925,0.0108102123661407,,,8.250296208530806,0.3350065693743585,0.0322686578544695,True,High Risk,FHB,22.918849206349204,24.90938775510204,Low Risk
0001558370-25-001954,906465,QCR HOLDINGS INC,US,IL,MOLINE,2025-02-28 17:01:00.0,10-K,20241231.0,2024.0,FY,,,,,2854000.0,118699000.0,99066000.0,,2438000.0,677010000.0,7948837000.0,0.1463287100633668,0.0124629552725763,,,10.741092450628498,,,True,High Risk,QCRH,67.56051587301587,72.64142857142858,Low Risk
0001558370-25-001957,1552493,CNH INDUSTRIAL CAPITAL LLC,US,WI,RACINE,2025-02-28 17:07:00.0,10-K,20241231.0,2024.0,FY,,,,,2159000.0,695366000.0,,791835000.0,,1249400000.0,13179479000.0,,,,,9.548646550344165,,0.0600809030463192,True,High Risk,,,,
0001559720-25-000010,1559720,"AIRBNB, INC.",US,CA,SAN FRANCISCO,2025-02-13 16:04:00.0,10-K,20241231.0,2024.0,FY,141000000.0,,,,,3430000000.0,1893000000.0,,930000000.0,4775000000.0,20645000000.0,0.3964397905759162,0.0916929038508113,0.0923234490831057,,3.323560209424084,,,True,High Risk,ABNB,141.98829365079365,129.43683673469386,High Risk
0001560327-25-000021,1560327,"RAPID7, INC.",US,MA,BOSTON,2025-02-28 16:09:00.0,10-K,20241231.0,2024.0,FY,15812000.0,,85025000.0,,27500000.0,78204000.0,-124717000.0,,119902000.0,-125995000.0,1505348000.0,0.9898567403468392,-0.0828492813621833,-0.083728758485864,,-12.947680463510457,,,True,High Risk,RPD,43.543531746031746,30.090102040816326,High Risk
0001561032-25-000006,1561032,"NATIONAL HEALTHCARE PROPERTIES, INC.",US,NY,NEW YORK,2025-02-27 16:50:00.0,10-K,20241231.0,2024.0,FY,,,,,159000.0,28295000.0,,335846000.0,1200000.0,894154000.0,2145159000.0,,,,,1.3990934447533647,,0.1565599566279236,True,High Risk,NHPAP,15.415952380952382,14.167857142857146,High Risk
0001561550-25-000025,1561550,"DATADOG, INC.",US,NY,NEW YORK,2025-02-20 08:54:00.0,10-K,20241231.0,2024.0,FY,87712000.0,509279000.0,,2181267000.0,7600000.0,418407000.0,-50160000.0,,363154000.0,1041203000.0,3936072000.0,-0.0481750436754408,-0.0127436693231221,-0.0130341236266877,5.806263681138271,2.7803118123939328,,,True,High Risk,DDOG,125.22563492063492,117.05040816326529,High Risk
0001561680-25-000029,1561680,"TRI POINTE HOMES, INC.",US,NV,INCLINE VILLAGE,2025-02-21 17:26:00.0,10-K,20241231.0,2024.0,FY,,,,0.0,,444276000.0,576060000.0,27444000.0,18780000.0,3010958000.0,4914588000.0,0.1913211675486672,0.1172143015854024,,,0.6322339933004711,20.9903804110188,0.0055841913910179,True,High Risk,TPH,39.34373015873015,32.80244897959184,High Risk
0001561894-25-000007,1561894,"HA SUSTAINABLE INFRASTRUCTURE CAPITAL, INC.",US,MD,ANNAPOLIS,2025-02-14 16:22:00.0,10-K,20241231.0,2024.0,FY,,,,2381510000.0,,230000.0,41502000.0,239737000.0,,,6552350000.0,,0.0063339107343166,,,,0.1731147048640802,0.0365879417308293,True,High Risk,HASI,29.471230158730158,27.349285714285713,High Risk
0001562088-25-000042,1562088,"DUOLINGO, INC.",US,PA,PITTSBURGH,2025-02-27 18:28:00.0,10-K,20241231.0,2024.0,FY,2447000.0,88975000.0,24931000.0,,,53656000.0,-59574000.0,,73820000.0,513056000.0,953957000.0,-0.1161159795421942,-0.0624493556837467,-0.0626099568054986,36.36085002043318,0.8593623308176885,,,True,High Risk,DUOL,233.41666666666666,369.7885714285714,Low Risk
0001562401-25-000013,1562401,AMERICAN HOMES 4 RENT,US,NV,LAS VEGAS,2025-02-21 14:39:00.0,10-K,20241231.0,2024.0,FY,,,,,,665518000.0,,,27308000.0,6967524000.0,12688190000.0,,,,,0.8210471897908066,,,True,High Risk,AMH,36.827301587301584,36.277346938775516,High Risk
0001562528-25-000013,1562528,"FRANKLIN BSP REALTY TRUST, INC.",US,NY,NEW YORK,2025-02-26 16:25:00.0,10-K,20241231.0,2024.0,FY,,,,,,152515000.0,14431000.0,206834000.0,2519000.0,1559114000.0,6203601000.0,0.0092558979009873,0.0023262295560272,,,2.9789271342570203,0.069770927410387,0.0333409579371722,True,High Risk,FBRT,12.95718253968254,12.328469387755105,High Risk
0001562762-25-000021,1770561,CORONADO GLOBAL RESOURCES INC.,US,WV,BECKLEY,2025-02-19 15:03:00.0,10-K,20241231.0,2024.0,FY,113273000.0,263951000.0,312705000.0,1094431000.0,,926643000.0,,3571542000.0,,,2549927000.0,,,,2.330219911188015,,,1.4006448027727854,True,High Risk,CODQL,0.7884810276679842,0.30498686274509795,Potential Bankruptcy
0001562762-25-000026,1237831,GLOBUS MEDICAL INC,US,PA,AUDUBON,2025-02-20 17:06:00.0,10-K,20241231.0,2024.0,FY,56671000.0,503235000.0,240460000.0,,17735000.0,178468000.0,190169000.0,1022843000.0,32810000.0,1741388000.0,5086083000.0,0.1092054154502041,0.0373900701187927,0.0378113783480056,8.87993859293113,1.9207063560791735,0.1859219841168194,0.2011062344047472,False,Low Risk,GMED,65.90793650793651,76.9765306122449,Low Risk
0001562762-25-000028,20520,"FRONTIER COMMUNICATIONS PARENT, INC.",US,TX,DALLAS,2025-02-20 17:12:00.0,10-K,20241231.0,2024.0,FY,857000000000.0,446000000.0,,4297000000.0,321000000.0,1401000000.0,441000000.0,5787000000.0,47000000.0,5279000000.0,20693000000.0,0.0835385489676075,0.0213115546320011,-0.0005273183173164,0.0005204200700116,2.919871187724948,0.0762052877138413,0.2796597883342193,True,High Risk,FYBR,28.49277777777778,35.92775510204082,Low Risk
0001562762-25-000034,947263,TORONTO DOMINION BANK,CA,ON,"TORONTO, ONTARIO",2025-02-27 15:12:00.0,6-K,20250131.0,2025.0,Q1,,,,,,,,,,,630363000000.0,,,,,,,,True,High Risk,TD,58.03460317460318,59.64581632653062,High Risk
0001562762-25-000036,78128,"ESSENTIAL UTILITIES, INC.",US,PA,BRYN MAWR,2025-02-27 16:49:00.0,10-K,20241231.0,2024.0,FY,221191000.0,144300000.0,126916000.0,4137696000.0,,600306000.0,465237000.0,2288032000.0,21758000.0,5184450000.0,16841459000.0,0.0897370019963544,0.0276245068791249,0.0279921479003828,0.652377357125742,2.2484562489753013,0.2033350058041146,0.1358571130921614,True,High Risk,WTRG,37.889801587301584,37.868979591836734,High Risk
0001562762-25-000038,19584,CHEMED CORP,US,OH,CINCINNATI,2025-02-28 09:01:00.0,10-K,20241231.0,2024.0,FY,64034000.0,181511000.0,,1341273000.0,10100000.0,309886000.0,249624000.0,2134963000.0,33613000.0,623273000.0,1442012000.0,0.4005050756249669,0.1731081294746507,0.1811523841454653,2.834603491894931,1.313612173156867,0.116921932604921,1.4805445447055918,False,Low Risk,CHE,577.3961904761904,572.2790816326531,High Risk
